"","R2gainPvalue","R2losePvalue","AshiftPvalue","phasePvalue","intshiftPvalue"
"RTP5",0.929867889764397,0.0701321102356031,0.0743789773543978,0.674480902165249,0.0317730996903054
"ZNF138",0.929913625256445,0.0700863747435546,0.12216603290342,0.215237759222235,0.883132750532492
"BDH1",0.929933226181609,0.0700667738183909,0.576593881897892,0.978857135390124,0.68988069570217
"AEN",0.930031230807427,0.0699687691925726,0.0656434983731232,0.779469990983574,0.858089301815046
"RNASE1",0.930037764449149,0.0699622355508513,0.379232166424922,0.934663582787774,0.348216969174278
"TECPR2",0.93004429809087,0.0699557019091301,0.936715146288238,0.728272374456074,0.278875429586943
"RDX",0.930174970925294,0.0698250290747057,0.376533772394057,0.857344466658826,0.250271146131431
"PRSS35",0.930181504567016,0.0698184954329844,0.0275850353470017,0.958093222000078,0.04318083813556
"PRELID3B",0.930214172775622,0.0697858272243783,0.436368863277013,0.987880094607132,0.757719497693624
"SPARCL1",0.930240307342507,0.0697596926574934,0.385158179466071,0.781933173912475,0.875573327061037
"THAP12",0.930292576476276,0.0697074235237237,0.528369072353548,0.934323833418271,0.751238125106172
"GULP1",0.930318711043161,0.0696812889568388,0.786434853058398,0.63493930246841,0.731486926182916
"FRMD5",0.930331778326604,0.0696682216733963,0.425581820795275,0.991591203104787,0.439282867484679
"DEPDC5",0.930338311968325,0.0696616880316751,0.465175689625884,0.804395834150039,0.220641080925686
"USP51",0.930351379251767,0.0696486207482327,0.394520888052583,0.563075777176683,0.621427731388922
"MAPK11",0.930377513818652,0.0696224861813478,0.20019078233826,0.681158284004338,0.685947443385994
"CCDC159",0.930390581102095,0.0696094188979053,0.443353326277,0.532511401204804,0.141368405922093
"SOX13",0.930423249310701,0.0695767506892992,0.350281599958185,0.63697126504371,0.145961556052112
"OSGEPL1",0.930442850235864,0.0695571497641355,0.442758764880369,0.919923687064696,0.583042586276739
"SIRT5",0.930449383877586,0.0695506161224143,0.482529042037451,0.893122688724241,0.605132828936192
"VWA5A",0.930455917519307,0.0695440824806931,0.241326590615077,0.338344636533511,0.549583807022358
"AGGF1",0.930475518444471,0.0695244815555294,0.381270662641943,0.963483476420087,0.990683026905537
"GDF11",0.930547388503404,0.069452611496596,0.256523841258641,0.502371711944804,0.795738758869419
"CACNA1H",0.930560455786846,0.0694395442131535,0.143217426529199,0.79216485684791,0.0486429626145021
"SLU7",0.930619258562338,0.0693807414376625,0.290531446417604,0.922857292197525,0.968037424699779
"FGF12",0.930625792204059,0.0693742077959413,0.309282998157513,0.329432749225763,0.797143491839482
"FBXO17",0.93063232584578,0.0693676741542201,0.429874423406118,0.733623427025756,0.647196414337423
"CDC25B",0.930756465038483,0.0692435349615168,0.170070694003424,0.805833235328708,0.66946306532335
"BCL10",0.930854469664302,0.0691455303356985,0.334594326185529,0.0329099533497981,0.819678022135978
"UBE2A",0.930880604231186,0.0691193957688136,0.41593816561475,0.597285925229004,0.667770852117553
"ARHGEF2",0.93090020515635,0.0690997948436499,0.370143870790701,0.991819880565029,0.981856076940165
"PTPRR",0.930945940648399,0.0690540593516014,0.227978360578619,0.538672625347916,0.155899225110092
"PTPRN",0.930978608857005,0.0690213911429953,0.480000522691338,0.912984959556758,0.754400407699243
"FADS6",0.930998209782168,0.0690017902178316,0.140747709958577,0.688149280646047,0.39103192337345
"C6orf120",0.931011277065611,0.0689887229343892,0.477269460451867,0.53970494073987,0.512538058463026
"ATF7IP2",0.931070079841102,0.0689299201588982,0.365315509558718,0.59737086257138,0.540691520639774
"TMEM86A",0.931194219033805,0.0688057809661949,0.410449906568923,0.840095652514799,0.70729938453095
"JADE3",0.931239954525854,0.0687600454741464,0.307166098239837,0.892194911599828,0.502646124897095
"MAP3K7",0.93127262273446,0.0687273772655403,0.661354815947313,0.554386033687457,0.95885112443974
"SOX10",0.931311824584787,0.0686881754152129,0.23177440641865,0.881917493172344,0.0669502267173677
"C1GALT1",0.931370627360278,0.0686293726397219,0.347831484312726,0.7747984371529,0.973649822938309
"CEP19",0.931390228285442,0.0686097717145583,0.260430959007932,0.601578527839847,0.934389169835483
"CABIN1",0.931422896494048,0.0685771035059521,0.366439295934768,0.896611653403374,0.341376246292158
"STAC2",0.93154050204503,0.0684594979549701,0.0767572229409228,0.887915376272427,0.0895304925059129
"ZHX2",0.931560102970194,0.0684398970298065,0.481758072314347,0.56551935918042,0.278601016634652
"CDK10",0.931605838462242,0.0683941615377579,0.175807231434657,0.757490820233382,0.879833261463274
"MED25",0.931658107596012,0.0683418924039881,0.17737530544775,0.902812079396814,0.214662798750768
"TUFT1",0.931664641237733,0.0683353587622669,0.287421432958302,0.829530753851582,0.669874684751787
"HS3ST2",0.931834515922485,0.0681654840775151,0.240424948057548,0.740666692801234,0.514472016412508
"DOCK4.AS1",0.932056659741006,0.0679433402589936,0.106380754504946,0.585760581232768,0.0602467103113934
"TBPL1",0.932121996158219,0.0678780038417813,0.666666666666667,0.682334339514158,0.344153044023678
"EPHA6",0.932135063441661,0.0678649365583389,0.169025311328028,0.577913677525579,0.157369294497367
"DNMT1",0.932148130725104,0.0678518692748964,0.368236047408104,0.981914879715656,0.232101088504711
"LSG1",0.932193866217152,0.0678061337828479,0.45713931030878,0.209122270571171,0.647438159081109
"OR2L13",0.932285337201249,0.0677146627987508,0.0096697897474094,0.0054555908372208,0.72536490389013
"TRNT1",0.93244867824428,0.0675513217557202,0.874978765664406,0.619480706155997,0.826185529290316
"ZNF148",0.932468279169443,0.0675317208305565,0.358618526794465,0.555333411737034,0.714453722215689
"MDC1",0.932553216511819,0.0674467834881806,0.289479530100487,0.950631803154442,0.13397885713539
"ENKUR",0.932625086570753,0.0673749134292472,0.198955924052949,0.718230167130555,0.332222614240726
"MRPL32",0.932788427613783,0.0672115723862166,0.424791250147007,0.987618748938283,0.887085603773831
"CROCCP3",0.932821095822389,0.0671789041776105,0.247095796254917,0.888353130267749,0.190684333633881
"UBE2N",0.932945235015093,0.0670547649849073,0.595169025311328,0.432442144602559,0.461085629908398
"DPY19L4",0.93298443686542,0.06701556313458,0.290929998562599,0.682151397545964,0.717099847112784
"FAM234A",0.933043239640911,0.0669567603590889,0.114724214982947,0.913762462921583,0.933918747631555
"TAPBP",0.933115109699844,0.0668848903001555,0.292321664249219,0.988213310334914,0.887850039855214
"STX2",0.933206580683942,0.0667934193160584,0.60848458713918,0.744737151593555,0.588400172488141
"AGAP3",0.933271917101154,0.0667280828988462,0.196068054412168,0.976295947835405,0.662583140590903
"BCORL1",0.933363388085251,0.066636611914749,0.234773347968691,0.739895723078129,0.124309067387981
"ARMC5",0.933382989010415,0.0666170109895854,0.144243208279431,0.979549701412573,0.979353692160937
"SETD4",0.9334091235773,0.0665908764227005,0.453656879271368,0.976086871300325,0.41454649992813
"TTC21A",0.933428724502463,0.0665712754975368,0.381375200909483,0.980170397376089,0.0281403948933057
"BRD1",0.933441791785906,0.0665582082140944,0.706051458962196,0.861414925451148,0.304049551138814
"PCDHGA7",0.933507128203118,0.0664928717968822,0.162217256654514,0.990833300665125,0.275321128490598
"FRMD8",0.933559397336888,0.0664406026631124,0.141283468579717,0.809119657114483,0.457452925111399
"PRR12",0.933578998262051,0.0664210017379487,0.388248592000209,0.824617455277222,0.303513792517674
"FLYWCH1",0.933618200112379,0.0663817998876214,0.0808015471663596,0.990513152220785,0.324264638624276
"PANK4",0.933703137454755,0.0662968625452455,0.144295477413201,0.65631737818025,0.811524037267892
"PEX11A",0.933722738379918,0.0662772616200818,0.403008088648451,0.993590497471481,0.514060396984071
"ARID4A",0.933729272021639,0.0662707279783606,0.174409032106315,0.939204463784024,0.947012165640885
"AMT",0.933768473871967,0.0662315261280332,0.141276934937996,0.745645327792805,0.38456361806944
"AMDHD2",0.933886079422949,0.0661139205770512,0.0498124844826009,0.866681040678453,0.821690383786115
"TSPAN31",0.933990617690488,0.0660093823095117,0.528258000444288,0.597893553909078,0.601702667032551
"LTA4H",0.934036353182537,0.0659636468174631,0.658571484574072,0.858252642858076,0.799123185281012
"DDX20",0.934075555032864,0.0659244449671358,0.496301958785788,0.356926313588668,0.8713133926588
"CTSO",0.934147425091798,0.0658525749082023,0.0754504945966783,0.74721993544762,0.560011499209429
"C9orf131",0.934167026016961,0.0658329739830387,0.166954146902401,0.988631463405073,0.0594561396631255
"ALG14",0.934238896075895,0.0657611039241052,0.135684137624629,0.980274935643629,0.384628954486652
"TET3",0.934278097926222,0.0657219020737779,0.35672377069531,0.976021534883113,0.475916996615574
"EIF4G2",0.934323833418271,0.0656761665817293,0.477387066002849,0.752910737386805,0.78655245860938
"EXOC1",0.934336900701713,0.0656630992982869,0.428979314490311,0.69693049511937,0.868993949847766
"ZNF829",0.934415304402368,0.0655846955976322,0.433598599187215,0.312758895553203,0.589321415970834
"ADCY5",0.934454506252695,0.0655454937473049,0.301808512028434,0.930161903641852,0.333869091954474
"PFKFB4",0.934474107177859,0.0655258928221412,0.341624524677565,0.535418871770748,0.849040208031152
"RBPMS",0.934487174461301,0.0655128255386988,0.22365308975917,0.855730657153684,0.164399492989402
"ATP5S",0.934513309028186,0.0654866909718139,0.35966390946986,0.480582016804527,0.673115371045513
"INPP5B",0.934539443595071,0.065460556404929,0.281175271472814,0.82310818403962,0.27319116128948
"NUP62",0.934545977236792,0.0654540227632078,0.362695519228508,0.968507846903707,0.356736837978753
"ZNF287",0.934657049146053,0.065342950853947,0.42918839102539,0.450069909966417,0.681537235224169
"DVL2",0.934689717354659,0.0653102826453409,0.383851451121826,0.772544330759078,0.7727664745776
"GET4",0.934813856547362,0.0651861434526376,0.0479569302337737,0.845518575143413,0.972081748925216
"HNRNPA2B1",0.934872659322853,0.0651273406771466,0.165353404680701,0.894821435571759,0.158591085499236
"AHR",0.934879192964575,0.0651208070354254,0.393573510003005,0.620205940387053,0.727625543925673
"HIRIP3",0.934924928456623,0.0650750715433768,0.339520692043331,0.820017771505482,0.58908620486887
"RGPD4..includes.others.",0.934951063023508,0.065048936976492,0.0936662877154468,0.717308923647863,0.204862336168934
"JRK",0.935003332157278,0.0649966678427222,0.666228912671345,0.848674324094764,0.230787826518745
"DYSF",0.935310413318175,0.0646895866818247,0.107870424817385,0.745854404327884,0.0163471715864989
"DNPEP",0.93533654788506,0.0646634521149398,0.311935656696329,0.703830020776981,0.957309184993532
"CSNK2A1",0.935434552510878,0.0645654474891215,0.318626105818861,0.86057208566911,0.55221033099429
"ACOT1",0.935552158061861,0.0644478419381395,0.0304010349288486,0.657101415186797,0.351640597436199
"BDH2",0.935597893553909,0.0644021064460909,0.222986658303605,0.858357181125616,0.814104825747775
"BEND3",0.935610960837352,0.0643890391626485,0.335332627700027,0.629849595567577,0.92224312987573
"RRAGA",0.935624028120794,0.064375971879206,0.223195734838684,0.10084675996707,0.730519947208175
"HTATIP2",0.93576123459694,0.0642387654030604,0.390313222784115,0.751884955636573,0.885798476354751
"KCNH8",0.935852705581037,0.0641472944189632,0.0875115972140552,0.686633475766723,0.00651404079605888
"PSD4",0.9358723065062,0.0641276934937996,0.313065976714101,0.709932442144602,0.133273223829498
"FTX",0.935918041998249,0.064081958001751,0.133769780600311,0.994622812863434,0.047466907104682
"GRAMD1C",0.935950710206855,0.0640492897931449,0.130679368066173,0.572993845309499,0.714283847530937
"KANSL2",0.935989912057182,0.0640100879428176,0.524507690096306,0.949102930991676,0.650025481202713
"GPR22",0.936068315757837,0.0639316842421629,0.379395507467952,0.69201719654501,0.731121042246527
"RBBP9",0.93608138304128,0.0639186169587204,0.571621780548042,0.880284082742039,0.898303866609171
"ZNF641",0.936094450324722,0.063905549675278,0.494956028591216,0.945208880525828,0.6005788806565
"KIAA0513",0.936107517608164,0.0638924823918356,0.708285964430854,0.806682608752466,0.928717968821462
"NUDCD1",0.936140185816771,0.0638598141832294,0.658140264220471,0.686391731023038,0.496269290577182
"RNF6",0.936179387667098,0.0638206123329021,0.378951219830909,0.629424908855698,0.915127994041319
"SEMA3E",0.936238190442589,0.0637618095574111,0.241084845871392,0.971160505442524,0.577462856246815
"PLEKHG4",0.936251257726031,0.0637487422739687,0.0880669567603591,0.836208135690671,0.438466162269526
"ECT2",0.936277392292916,0.0637226077070838,0.242829328210958,0.588654984515269,0.889202503691508
"TTC31",0.936310060501522,0.0636899394984777,0.368327518392201,0.871163118899212,0.319351340049917
"E2F6",0.936421132410783,0.0635788675892169,0.270139950605669,0.543827668665961,0.700929083852758
"HSP90B1",0.936447266977668,0.063552733022332,0.144086400878121,0.434317299776549,0.794334025899356
"LINC01001..includes.others.",0.93646033426111,0.0635396657388895,0.076175728827734,0.517052804892391,0.125615795732225
"C9orf85",0.936466867902832,0.0635331320971683,0.482476772903681,0.805219073006913,0.478223372143165
"NRSN2",0.936493002469717,0.0635069975302834,0.385014439348204,0.861447593659754,0.902968886798124
"SUZ12",0.936538737961765,0.0634612620382349,0.292406601591595,0.827400786650463,0.788656291243613
"NFIX",0.936551805245208,0.0634481947547924,0.323924889254773,0.834829537287493,0.386118624799091
"CBS.CBSL",0.93661714166242,0.0633828583375802,0.252015628470997,0.732676048976178,0.418407882185373
"MED12",0.936656343512747,0.0633436564872529,0.449298940243313,0.723542017849909,0.113247611953951
"TPT1.AS1",0.93666941079619,0.0633305892038104,0.198485501849021,0.994309198060815,0.102101219177545
"BCCIP",0.93678048270545,0.0632195172945496,0.158963503077345,0.727030982529042,0.56257922040587
"ALG2",0.936787016347172,0.0632129836528284,0.416519659727939,0.445378755210579,0.903184496974924
"CPNE8",0.936826218197499,0.0631737818025011,0.0829184470840357,0.631437270505835,0.99962758242189
"PLK2",0.936969958315366,0.0630300416846342,0.329387013733715,0.572758634207535,0.119931527434762
"DPF3",0.936996092882251,0.0630039071177493,0.101826806225254,0.623897447959544,0.263998327387719
"EIF5A2",0.937002626523972,0.0629973734760281,0.20884785761888,0.713382204973408,0.464842473898101
"MCC",0.937015693807414,0.0629843061925856,0.253492231499993,0.626269159904348,0.444764592888784
"ZNF75D",0.937035294732578,0.062964705267422,0.57471219308218,0.464156441517373,0.93394488219844
"TMEM45A",0.937074496582905,0.0629255034170946,0.0121199053928679,0.901374678218145,0.0290943065846041
"ARSF",0.937113698433233,0.0628863015667673,0.117122061494636,0.945280750584761,0.197224508996825
"RLBP1",0.937159433925281,0.0628405660747187,0.0427757523488442,0.516281835169287,0.311935656696329
"TMEM144",0.937211703059051,0.062788296940949,0.0622329373946451,0.796503194950802,0.048054934859592
"VSTM2B",0.937237837625936,0.0627621623740641,0.147934715851922,0.983019065166542,0.608197106903446
"BTN3A2",0.937244371267657,0.0627556287323428,0.0172488141440276,0.589798371816483,0.716498752074431
"ZNF133",0.937290106759706,0.0627098932402943,0.307721457786141,0.503234152652005,0.519202373018673
"CCDC59",0.937433846877573,0.0625661531224274,0.125406719197146,0.955943653873796,0.99294366694108
"NOL7",0.937577586995439,0.0624224130045605,0.515334457119709,0.886752388046049,0.64445228481451
"MUL1",0.937610255204046,0.0623897447959544,0.481901812432213,0.567531720830557,0.901975773256498
"UBXN11",0.937642923412652,0.0623570765873483,0.357161524690632,0.682223267604898,0.404883243822442
"GTPBP10",0.937753995321913,0.0622460046780875,0.413546852744783,0.650802984567538,0.776582121342794
"PIP4K2A",0.937760528963634,0.0622394710363662,0.170717524533825,0.9485867732957,0.241496465299829
"ADO",0.937799730813961,0.0622002691860389,0.324049028447476,0.60404824441047,0.59715525239458
"LOC100507283",0.937871600872895,0.0621283991271055,0.125635396657389,0.516321037019614,0.259254903498112
"TIAM1",0.937910802723222,0.0620891972767781,0.451918930573523,0.687404445489827,0.875031034798176
"SLC41A3",0.937995740065598,0.0620042599344022,0.197995478719929,0.919400995726998,0.704274308414024
"MAP2K4",0.938028408274204,0.0619715917257961,0.409639734995492,0.843114194990004,0.525631476472356
"IVD",0.938034941915925,0.0619650580840749,0.465339030668914,0.673468187698459,0.583650214956813
"GPR85",0.938087211049695,0.0619127889503051,0.490839834306846,0.866654906111568,0.791237079723496
"TGFBR3",0.938172148392071,0.0618278516079292,0.0843035791289349,0.2745828269761,0.341108366981588
"ZNF271P",0.938230951167562,0.0617690488324382,0.864551073477335,0.769930874070589,0.614508604806147
"NUP210",0.938237484809283,0.061762515190717,0.397807309838358,0.860369542775752,0.0951036888941158
"CDKN2AIP",0.938361624001986,0.0616383759980138,0.321069687822599,0.804996929188391,0.989709514289074
"ATP13A4",0.938400825852314,0.0615991741476864,0.159571131757419,0.145870085068015,0.389993074339775
"KCNC4",0.938413893135756,0.061586106864244,0.278542213859161,0.969683902413527,0.249186561605708
"ZBTB2",0.93843349406092,0.0615665059390803,0.362839259346375,0.0847805349745842,0.784781841702928
"NSUN5P1",0.938498830478132,0.0615011695218681,0.190030969461759,0.514145334326447,0.316443869483973
"VWA3A",0.938531498686738,0.061468501313262,0.158101062370144,0.92357599278686,0.0318711043161237
"RFX2",0.938557633253623,0.0614423667463771,0.3425588354437,0.691252760463627,0.391783292171391
"GPAM",0.938636036954278,0.0613639630457224,0.184046153645119,0.546637134606087,0.526925137533158
"NADSYN1",0.938675238804605,0.0613247611953951,0.196407803781672,0.883204620591425,0.168371947155906
"ANAPC5",0.938720974296653,0.0612790257033465,0.483659362055222,0.427679119787787,0.520260822977511
"C1GALT1C1",0.938727507938375,0.0612724920616253,0.552282201053223,0.984776614789551,0.890986187881401
"WHRN",0.938805911639029,0.0611940883609706,0.0517203078651979,0.464829406614659,0.0737321468239968
"RANBP10",0.938812445280751,0.0611875547192494,0.167888457668535,0.878330523867393,0.302422674350229
"CD47",0.938818978922472,0.0611810210775282,0.628523266298169,0.280273628915285,0.768696015785278
"AUTS2",0.938851647131078,0.0611483528689221,0.299521737426007,0.683647601500124,0.188939851294314
"NFASC",0.93886471441452,0.0611352855854796,0.106230480745358,0.928998915415474,0.0321128490598089
"AGAP6..includes.others..1",0.938890848981405,0.0611091510185947,0.146007291544161,0.909868412455735,0.0723078129287702
"ZNF865",0.938897382623126,0.0611026173768735,0.208318632639461,0.959230075659571,0.129764658225202
"MIS12",0.938930050831733,0.0610699491682674,0.41337044441831,0.990957439857828,0.534968050491983
"GLIPR1",0.938943118115175,0.061056881884825,0.303108706730958,0.979484364995361,0.42486312020594
"PCDHA6",0.938982319965502,0.0610176800344976,0.28356005070106,0.980823761548212,0.470990630757772
"DHX40",0.93902152181583,0.0609784781841703,0.485051027741843,0.820540462843179,0.51319795627687
"ST13",0.939171795575418,0.0608282044245822,0.478831000823239,0.889842800580187,0.859324160100357
"ZXDC",0.939191396500581,0.0608086034994185,0.22354855149163,0.912057182432344,0.155402668339279
"LIFR.AS1",0.939204463784024,0.0607955362159761,0.151861434526376,0.967743410822324,0.432474812811165
"MRPS35",0.939224064709188,0.0607759352908124,0.587864413867001,0.707501927424308,0.410717785879493
"MT.ND5",0.939295934768121,0.0607040652318789,0.0533602519372248,0.816790152495198,0.76886589047003
"MMRN1",0.939393939393939,0.0606060606060606,0.992910998732473,0.981542462137546,0.019992943666941
"LIG4",0.939478876736315,0.0605211232636847,0.487265932285337,0.74145072980778,0.821997464947012
"D2HGDH",0.939622616854182,0.0603773831458178,0.0425993440223712,0.765435728566388,0.486952317482718
"DNAJC9",0.939642217779346,0.0603577822206541,0.314549113384818,0.698753381159591,0.793700262652397
"SRCAP",0.939714087838279,0.0602859121617207,0.264507951441975,0.798169273589713,0.172141858429051
"ITCH",0.939740222405164,0.0602597775948358,0.540155762018634,0.884178133207887,0.679845022018373
"RGS2",0.939844760672704,0.0601552393272963,0.465162622342441,0.97418558155945,0.299129718922733
"ZFP64",0.939870895239589,0.0601291047604114,0.325688972519503,0.865243639499784,0.272727272727273
"ANKRD26P3",0.939903563448195,0.0600964365518052,0.000431220353600659,0.0689168528754557,0.000568426829746338
"PCSK7",0.939936231656801,0.0600637683431991,0.525513870921374,0.943810681197486,0.239444901799365
"LMTK3",0.940014635357456,0.0599853646425445,0.444751525605342,0.91310256510774,0.709488154507559
"PLBD2",0.940021168999177,0.0599788310008232,0.286735400577574,0.820618866543834,0.118650933657402
"TBC1D23",0.940027702640898,0.059972297359102,0.73733453552341,0.654311550171835,0.651456348739661
"CDH12",0.940073438132947,0.0599265618670535,0.253995321912528,0.442811034014139,0.388202856508161
"HS3ST5",0.94009303905811,0.0599069609418898,0.226736968651587,0.745593058659035,0.980934833457473
"PRDM15",0.940099572699831,0.0599004273001686,0.426901616422962,0.98610294405896,0.460386530244227
"ZNF277",0.940112639983274,0.0598873600167261,0.692160936662877,0.888346596626027,0.543651260339488
"TMEM38B",0.940125707266716,0.0598742927332837,0.356782573470801,0.86308100409006,0.375468788793498
"C5orf56",0.94019757732565,0.0598024226743502,0.0529486325087878,0.287238490990108,0.0880473558351954
"CLCN2",0.940210644609092,0.0597893553909078,0.428855175297607,0.854031910306166,0.104642805807101
"MGAT4C",0.940223711892535,0.0597762881074653,0.235590053183844,0.942138068916853,0.396213101258379
"CELSR3",0.940334783801795,0.0596652161982046,0.737831092294223,0.903387039868282,0.358422517542828
"APLP1",0.94036091836868,0.0596390816313197,0.0427496177819593,0.829988108772067,0.778326603682361
"GOLGA8A.GOLGA8B",0.940380519293844,0.059619480706156,0.24123511963098,0.947129771191867,0.104891084192507
"HDAC10",0.940439322069335,0.059560677930665,0.140505965214891,0.77046663269173,0.896134697557725
"THOC7",0.940445855711056,0.0595541442889438,0.510427692187071,0.821892926679473,0.705130215479504
"DDR2",0.940511192128269,0.0594888078717315,0.340468070092908,0.117514079997909,0.270015811412965
"SFSWAP",0.940569994903759,0.0594300050962405,0.275477935891907,0.976197943209586,0.103734629607851
"LSAMP",0.940609196754087,0.0593908032459132,0.372626654644766,0.660505442523554,0.740130934180093
"ABCB6",0.940641864962693,0.0593581350373071,0.134050727194324,0.0794098814797392,0.197773334901407
"ARF4",0.940648398604414,0.0593516013955859,0.387510290485711,0.442954774132006,0.739562507350347
"NELFA",0.940661465887857,0.0593385341121434,0.154964914343957,0.887523357769153,0.588289100578881
"ZNF610",0.940687600454741,0.0593123995452585,0.155768552275667,0.940151841833601,0.903021155931893
"FSD1",0.940779071438839,0.0592209285611614,0.13339082938048,0.600925163667725,0.973943836815764
"C12orf4",0.940798672364002,0.0592013276359978,0.592810380649967,0.767343551948985,0.373972584839338
"TUB",0.940811739647445,0.0591882603525553,0.659329387013734,0.885406457851477,0.909378389326643
"LRP10",0.940870542422936,0.0591294575770643,0.487305134135665,0.623113410952997,0.984090582408823
"SH3BP2",0.940890143348099,0.0591098566519006,0.31883518235394,0.667496439165262,0.308355221033099
"USP16",0.941020816182524,0.0589791838174762,0.387124805624159,0.689730421942582,0.962065676166582
"PIGU",0.941040417107687,0.0589595828923125,0.0861983352280894,0.249630849242751,0.573033047159826
"ZNF276",0.941079618958015,0.0589203810419852,0.151521685156873,0.767774772302586,0.149398251597475
"CDH11",0.941086152599736,0.058913847400264,0.26651377945039,0.770022345054687,0.617220066120454
"TBC1D25",0.941112287166621,0.0588877128333791,0.24898401871235,0.824787329961974,0.511806290590249
"CD81",0.941138421733506,0.0588615782664942,0.445104342258288,0.988716400747449,0.942464751002914
"CDK11B",0.941242960001045,0.0587570399989546,0.244377801298888,0.83700523998066,0.321964796738406
"UNK",0.941262560926209,0.0587374390737909,0.295889032629007,0.931847583205927,0.181230154063272
"LIX1",0.941308296418258,0.0586917035817424,0.191677447175507,0.821004351405386,0.75422399937277
"GRIN3A",0.941334430985142,0.0586655690148575,0.106811974858547,0.891463143727051,0.19495733531956
"GLRA3",0.941380166477191,0.0586198335228089,0.67934846524756,0.722542370666562,0.454643459171273
"IRGQ",0.941386700118912,0.0586132998810877,0.620068733910907,0.826642884210801,0.831203366132215
"NUCB1",0.94142590196924,0.0585740980307604,0.240281207939681,0.953447802736289,0.947064434774655
"TAS2R31",0.941458570177846,0.0585414298221543,0.00970245795601554,0.43843349406092,0.0158048793236374
"CFAP74",0.941484704744731,0.0585152952552694,0.238758869418637,0.75673291779372,0.690926078377566
"NUFIP1",0.9415369738785,0.0584630261214996,0.351503390960053,0.921197747200335,0.790505311850719
"PDGFC",0.94158924301227,0.0584107569877298,0.692232806721811,0.898735086962771,0.640636638049316
"CDC7",0.941648045787761,0.0583519542122388,0.360826897696238,0.601611196048453,0.502149568126282
"PLTP",0.941654579429482,0.0583454205705176,0.245586525017314,0.619036418518954,0.42753537966992
"ZNF816",0.941667646712925,0.0583323532870752,0.0746141884563618,0.722980124661884,0.74957204646726
"LRRC53",0.941680713996367,0.0583192860036327,0.0425797430972075,0.825401492283769,0.941308296418258
"MFSD14A",0.941798319547349,0.0582016804526507,0.654082872711592,0.758307525448535,0.465678780038418
"CRTC3",0.941837521397677,0.0581624786023234,0.438845113489357,0.833065454022763,0.099363623296353
"AMN1",0.941870189606283,0.0581298103937173,0.433056306924353,0.845877925438081,0.286003632704797
"CYYR1",0.941915925098331,0.0580840749016687,0.216080599004273,0.572536490389013,0.393893658447345
"CNNM2",0.941922458740053,0.0580775412599475,0.576469742705189,0.912468801860781,0.15631737818025
"GRIK1",0.94196166059038,0.0580383394096201,0.302729755511127,0.607615612790257,0.137729167483372
"ZNF257",0.941968194232101,0.0580318057678989,0.0153344571197094,0.222379029623532,0.998170580318058
"RAPGEFL1",0.941981261515544,0.0580187384844565,0.390848981405256,0.855377840500738,0.7877285141192
"SH3PXD2B",0.942059665216198,0.0579403347838018,0.190860741960354,0.557796594665935,0.351725534778575
"SAMD9",0.942066198857919,0.0579338011420806,0.232114155788153,0.88755602597776,0.301749709252943
"ALDH8A1",0.942190338050623,0.0578096619493773,0.0570452258679943,0.695048806303658,0.0472251623609967
"SPAG16",0.942223006259229,0.0577769937407712,0.358259176499797,0.886667450703673,0.836528284135011
"BMS1P10",0.942249140826114,0.0577508591738863,0.0737648150326029,0.43496413030695,0.830451997334274
"RUBCN",0.942262208109556,0.0577377918904439,0.200334522456127,0.908221934741987,0.237726554026683
"DGKA",0.942275275392999,0.0577247246070014,0.36324434513309,0.783860598220236,0.293295176865681
"MAP3K1",0.942327544526768,0.0576724554732317,0.437767062605355,0.862597514602689,0.688750375684399
"KXD1",0.942347145451932,0.057652854548068,0.184529643132489,0.994786153906464,0.881656147503496
"DSCAML1",0.942451683719472,0.0575483162805284,0.0730003789512198,0.997824297306833,0.245573457733872
"XRCC5",0.942517020136684,0.0574829798633162,0.342532700876815,0.940236779175977,0.765768944294171
"MDFIC",0.942523553778405,0.057476446221595,0.154729703241993,0.936649809871026,0.798326080991023
"FAM189A1",0.942556221987011,0.0574437780129889,0.536594927280568,0.675722294092281,0.488932010924249
"YAE1D1",0.942621558404223,0.0573784415957767,0.504371006311498,0.788506017484025,0.89904870176539
"PCDHA12",0.942634625687666,0.0573653743123342,0.100474342388961,0.932742692121735,0.329471951076091
"CTNNA1",0.942686894821436,0.0573131051785644,0.402060710598874,0.794281756765586,0.735825264285808
"ELMOD1",0.942726096671763,0.0572739033282371,0.351686332928248,0.825551766043357,0.780443503600037
"ANKRD39",0.942745697596927,0.0572543024030734,0.116743110274805,0.390724842212552,0.756863590628144
"TRIM52",0.942791433088975,0.0572085669110249,0.132998810877207,0.983600559279731,0.445561697178773
"PPP2R1A",0.942837168581024,0.0571628314189763,0.362401505351053,0.759379042690815,0.954937473048728
"ADD3",0.942850235864466,0.0571497641355339,0.234858285311067,0.969318018477139,0.622538450481529
"USP8",0.942928639565121,0.0570713604348792,0.465345564310635,0.819455878317457,0.840089118873077
"LOC729218",0.942961307773727,0.0570386922262731,0.0454022763207756,0.524991179583676,0.1914291687901
"FAXDC2",0.943020110549218,0.0569798894507821,0.401139467116181,0.998033373841912,0.535170593385341
"DPF2",0.943052778757824,0.056947221242176,0.18143269695663,0.657343159930482,0.611470461405778
"PGRMC1",0.94308544696643,0.0569145530335698,0.219719837442994,0.708299031714297,0.855207965815987
